Wavenumber	Reflectance
2918.509012	0.396038
2916.580008	0.398328
2914.651003	0.401791
2912.721834	0.405881
2910.793014	0.409587
2908.863954	0.412338
2906.934999	0.414277
2905.006154	0.415705
2903.077169	0.416802
2901.148219	0.417712
2899.219646	0.418499
2897.290697	0.419200
2895.361882	0.419814
2893.432787	0.420376
2891.50392	0.420883
2889.575035	0.421311
2887.645969	0.421640
2885.717063	0.421851
2883.787488	0.421849
2881.858582	0.421620
2879.929684	0.421236
2878.000798	0.420791
2876.071765	0.420278
2874.14292	0.419687
2872.213856	0.419094
2870.284908	0.418512
2868.356739	0.417774
2866.427626	0.416728
2864.498808	0.415273
2862.569799	0.413370
2860.640931	0.411007
2858.7118	0.408243
2856.783066	0.405233
2854.853917	0.402343
2852.924523	0.400096
2850.995541	0.399250
2849.06673	0.400675
2847.137771	0.404313
2845.208751	0.408654
2843.279837	0.412361
2841.350792	0.415126
2839.421863	0.417092
2837.492734	0.418453
2835.563731	0.419382
2833.63478	0.419959
2831.705806	0.420290
2829.776813	0.420442
2827.847968	0.420459
2825.918876	0.420388
2823.989941	0.420258
2822.061807	0.420085
2820.132804	0.419887
2818.203816	0.419626
2816.274847	0.419312
2814.345982	0.418948
2812.41699	0.418587
2810.488033	0.418221
2808.559039	0.417842
2806.629855	0.417459
2804.700881	0.417080
2802.771964	0.416667
2800.84311	0.416240
2798.914089	0.415797
2796.985063	0.415353
2795.056116	0.414892
2793.127253	0.414407
2791.197701	0.413924
2789.268713	0.413437
2787.339824	0.412930
2785.410887	0.412416
2783.481983	0.411887
2781.552963	0.411370
2779.624066	0.410838
2777.695064	0.410287
2775.766581	0.409737
2773.837618	0.409199
2771.908723	0.408651
2769.979823	0.408087
2768.050847	0.407515
2766.121802	0.406938
2764.192921	0.406333
2762.26383	0.405721
2760.334686	0.405088
2758.405724	0.404450
2756.476873	0.403825
2754.547834	0.403206
2752.618993	0.402568
2750.689901	0.401939
2748.761092	0.401282
2746.832044	0.400633
2744.902613	0.399982
2742.973633	0.399311
2741.044658	0.398639
2739.115692	0.397980
2737.186743	0.397324
2735.257815	0.396677
2733.32884	0.396007
2731.399823	0.395354
2729.471664	0.394734
2727.542804	0.394109
2725.613844	0.393462
2723.684718	0.392833
2721.755951	0.392184
2719.82688	0.391531
2717.89803	0.390877
2715.968963	0.390209
2714.039834	0.389523
2712.110795	0.388839
2710.181852	0.388151
2708.252864	0.387478
2706.324057	0.386818
2704.394923	0.386172
2702.465981	0.385504
2700.537018	0.384812
2698.607675	0.384125
2696.678687	0.383461
2694.74984	0.382777
2692.820778	0.382074
2690.891942	0.381364
2688.962902	0.380663
2687.033882	0.379951
2685.105032	0.379238
2683.176718	0.378532
2681.247721	0.377827
2679.318839	0.377107
2677.389935	0.376409
2675.460871	0.375734
2673.53194	0.375045
2671.603005	0.374304
2669.674001	0.373565
2667.74472	0.372840
2665.815667	0.372107
2663.886706	0.371363
2661.957841	0.370632
2660.028866	0.369879
2658.099859	0.369124
2656.170896	0.368384
2654.241983	0.367657
2652.313759	0.366904
2650.384682	0.366135
2648.455744	0.365357
2646.526949	0.364599
2644.597885	0.363839
2642.668907	0.363072
2640.740022	0.362287
2638.810956	0.361499
2636.881925	0.360707
2634.952866	0.359931
2633.023993	0.359171
2631.094964	0.358415
2629.165996	0.357645
2627.237023	0.356901
2625.308054	0.356151
2623.379162	0.355387
2621.449666	0.354615
2619.520742	0.353863
2617.591845	0.353121
2615.662845	0.352385
2613.733886	0.351623
2611.804904	0.350863
2609.875974	0.350100
2607.946967	0.349337
2606.018704	0.348578
2604.089765	0.347826
2602.160902	0.347063
2600.231852	0.346305
2598.302892	0.345558
2596.373961	0.344815
2594.445132	0.344065
2592.516075	0.343337
2590.586596	0.342629
2588.657708	0.341929
2586.72868	0.341209
2584.799785	0.340469
2582.870829	0.339717
2580.941953	0.338973
2579.012962	0.338237
2577.084063	0.337511
2575.154798	0.336762
2573.225771	0.336005
2571.296789	0.335257
2569.367924	0.334525
2567.438918	0.333781
2565.509977	0.333040
2563.581105	0.332281
2561.65218	0.331524
2559.723599	0.330781
2557.794714	0.330042
2555.86573	0.329286
2553.936717	0.328532
2552.007814	0.327776
2550.078896	0.327030
2548.149969	0.326279
2546.220976	0.325529
2544.291795	0.324764
2542.36282	0.324003
2540.433798	0.323246
2538.504802	0.322477
2536.575967	0.321685
2534.647041	0.320894
2532.718096	0.320096
2530.78901	0.319303
2528.859854	0.318501
2526.930892	0.317677
2525.001938	0.316861
2523.072934	0.316063
2521.144015	0.315259
2519.215124	0.314461
2517.286204	0.313646
2515.357199	0.312839
2513.428684	0.312047
2511.499718	0.311265
2509.570876	0.310478
2507.641788	0.309706
2505.712837	0.308927
2503.783906	0.308162
2501.854938	0.307430
2499.926065	0.306708
2497.996482	0.305962
2496.067508	0.305240
2494.138525	0.304539
2492.209602	0.303816
2490.280684	0.303069
2488.351776	0.302310
2486.422888	0.301550
2484.493777	0.300791
2482.565563	0.300019
2480.636585	0.299246
2478.707653	0.298463
2476.778775	0.297691
2474.850017	0.296926
2472.92102	0.296171
2470.991792	0.295417
2469.063011	0.294646
2467.133708	0.293868
2465.204866	0.293112
2463.275821	0.292350
2461.346946	0.291598
2459.417883	0.290836
2457.488943	0.290065
2455.560132	0.289306
2453.630975	0.288587
2451.701962	0.287871
2449.773098	0.287153
2447.844092	0.286447
2445.91501	0.285757
2443.986159	0.285062
2442.057187	0.284370
2440.128102	0.283675
2438.199268	0.282975
2436.270632	0.282249
2434.341667	0.281550
2432.412914	0.280872
2430.483848	0.280166
2428.555067	0.279442
2426.62593	0.278722
2424.697033	0.277994
2422.768148	0.277276
2420.838989	0.276555
2418.909798	0.275841
2416.980935	0.275119
2415.052053	0.274406
2413.122929	0.273694
2411.194094	0.272978
2409.265089	0.272252
2407.336039	0.271535
2405.406546	0.270795
2403.477601	0.270062
2401.548518	0.269326
2399.619766	0.268595
2397.690774	0.267854
2395.761668	0.267102
2393.832855	0.266353
2391.903941	0.265619
2389.97562	0.264892
2388.046642	0.264175
2386.117758	0.263445
2384.188804	0.262725
2382.259618	0.262021
2380.330945	0.261327
2378.401828	0.260655
2376.472899	0.260016
2374.543544	0.259398
2372.61473	0.258808
2370.685731	0.258229
2368.756724	0.257661
2366.827885	0.257066
2364.898996	0.256434
2362.970066	0.255769
2361.041047	0.255073
2359.11178	0.254307
2357.182997	0.253478
2355.253925	0.252594
2353.324796	0.251686
2351.396005	0.250756
2349.467171	0.249910
2347.538083	0.249223
2345.609244	0.248633
2343.68099	0.248051
2341.751955	0.247444
2339.822973	0.246813
2337.89405	0.246168
2335.965195	0.245482
2334.036143	0.244787
2332.107119	0.244087
2330.178187	0.243382
2328.248865	0.242652
2326.319867	0.241927
2324.390983	0.241211
2322.461951	0.240480
2320.532995	0.239740
2318.603961	0.239036
2316.675019	0.238335
2314.746015	0.237629
2312.816584	0.236931
2310.88759	0.236243
2308.958772	0.235548
2307.029871	0.234857
2305.100896	0.234156
2303.171855	0.233470
2301.243021	0.232803
2299.313873	0.232145
2297.385688	0.231476
2295.456729	0.230815
2293.527745	0.230160
2291.599007	0.229515
2289.669946	0.228878
2287.740937	0.228238
2285.811936	0.227580
2283.882951	0.226926
2281.95347	0.226282
2280.024543	0.225637
2278.095657	0.224986
2276.166819	0.224349
2274.23778	0.223708
2272.308858	0.223063
2270.379958	0.222425
2268.450882	0.221797
2266.522667	0.221161
2264.593778	0.220545
2262.664791	0.219928
2260.735918	0.219309
2258.806913	0.218687
2256.878039	0.218066
2254.949049	0.217433
2253.019954	0.216809
2251.090811	0.216188
2249.161833	0.215570
2247.233027	0.214938
2245.303896	0.214318
2243.374955	0.213720
2241.445959	0.213132
2239.516967	0.212529
2237.588188	0.211934
2235.65888	0.211341
2233.730052	0.210752
2231.801013	0.210165
2229.871971	0.209582
2227.943184	0.209009
2226.014163	0.208443
2224.085215	0.207851
2222.156298	0.207263
2220.227668	0.206681
2218.298594	0.206098
2216.369627	0.205513
2214.440727	0.204935
2212.511705	0.204364
2210.582767	0.203791
2208.653921	0.203214
2206.724932	0.202651
2204.795616	0.202090
2202.866709	0.201530
2200.937639	0.200982
2199.008753	0.200448
2197.079817	0.199912
2195.150793	0.199386
2193.221931	0.198854
2191.292998	0.198309
2189.36386	0.197742
2187.434862	0.197189
2185.505869	0.196638
2183.57689	0.196088
2181.647886	0.195553
2179.719104	0.195025
2177.790125	0.194490
2175.861149	0.193951
2173.932703	0.193406
2172.003569	0.192885
2170.074747	0.192353
2168.145776	0.191802
2166.216852	0.191266
2164.287797	0.190752
2162.358808	0.190220
2160.429894	0.189679
2158.500692	0.189145
2156.571815	0.188619
2154.642808	0.188091
2152.713773	0.187580
2150.784813	0.187069
2148.856074	0.186554
2146.927011	0.186028
2144.998096	0.185518
2143.06874	0.185023
2141.139781	0.184530
2139.211041	0.184034
2137.282027	0.183547
2135.353024	0.183063
2133.424041	0.182596
2131.495086	0.182124
2129.566125	0.181641
2127.637664	0.181142
2125.708762	0.180653
2123.779745	0.180162
2121.85076	0.179681
2119.92186	0.179196
2117.99283	0.178715
2116.063904	0.178244
2114.135048	0.177786
2112.205466	0.177322
2110.276642	0.176857
2108.347737	0.176391
2106.418761	0.175939
2104.489725	0.175494
2102.560858	0.175035
2100.631906	0.174580
2098.702922	0.174145
2096.77374	0.173707
2094.844723	0.173267
2092.915748	0.172810
2090.986737	0.172369
2089.057961	0.171937
2087.128995	0.171501
2085.200065	0.171058
2083.270965	0.170634
2081.342746	0.170215
2079.413768	0.169791
2077.484867	0.169357
2075.555836	0.168928
2073.626902	0.168502
2071.698073	0.168088
2069.768973	0.167664
2067.84017	0.167233
2065.910691	0.166808
2063.981742	0.166402
2062.052777	0.165984
2060.123764	0.165565
2058.194884	0.165153
2056.265807	0.164750
2054.336966	0.164326
2052.407865	0.163904
2050.479399	0.163489
2048.550566	0.163081
2046.621715	0.162658
2044.69273	0.162239
2042.763831	0.161808
2040.834777	0.161379
2038.905955	0.160953
2036.976833	0.160528
2035.047631	0.160100
2033.118732	0.159679
2031.189731	0.159243
2029.260846	0.158799
2027.331921	0.158373
2025.402928	0.157946
2023.47408	0.157494
2021.54502	0.157043
2019.61572	0.156576
2017.6868	0.156108
2015.757702	0.155644
2013.828842	0.155174
2011.899946	0.154696
2009.970903	0.154222
2008.041927	0.153747
2006.112987	0.153267
2004.184497	0.152760
2002.255701	0.152231
2000.326573	0.151706
1998.397765	0.151176
1996.468686	0.150608
1994.539708	0.150022
1992.610881	0.149425
1990.681976	0.148840
1988.752649	0.148247
1986.823664	0.147649
1984.894674	0.147019
1982.965887	0.146351
1981.036881	0.145667
1979.107904	0.144969
1977.178965	0.144257
1975.250038	0.143522
1973.320782	0.142768
1971.391793	0.142035
1969.462848	0.141306
1967.533997	0.140578
1965.605056	0.139850
1963.676038	0.139123
1961.747108	0.138415
1959.818123	0.137717
1957.88967	0.137028
1955.960761	0.136400
1954.031678	0.135788
1952.102777	0.135178
1950.173838	0.134591
1948.244913	0.134048
1946.315822	0.133538
1944.386955	0.133041
1942.457758	0.132582
1940.528808	0.132183
1938.599926	0.131808
1936.670938	0.131463
1934.742004	0.131141
1932.813023	0.130833
1930.88397	0.130542
1928.955043	0.130274
1927.025695	0.130014
1925.096868	0.129753
1923.16783	0.129475
1921.238926	0.129207
1919.309908	0.128944
1917.381048	0.128658
1915.452024	0.128369
1913.52307	0.128060
1911.594636	0.127719
1909.665599	0.127374
1907.736629	0.127033
1905.807776	0.126694
1903.878795	0.126332
1901.949772	0.125956
1900.020864	0.125585
1898.091901	0.125189
1896.162717	0.124775
1894.233718	0.124357
1892.30488	0.123906
1890.375892	0.123403
1888.446875	0.122893
1886.517947	0.122376
1884.589013	0.121817
1882.659979	0.121247
1880.731706	0.120656
1878.802791	0.120057
1876.873812	0.119461
1874.944783	0.118881
1873.015856	0.118307
1871.086902	0.117717
1869.1579	0.117136
1867.229071	0.116633
1865.299556	0.116191
1863.370553	0.115770
1861.441724	0.115366
1859.512769	0.114985
1857.583702	0.114647
1855.654845	0.114333
1853.7259	0.114018
1851.796881	0.113711
1849.867766	0.113423
1847.938773	0.113138
1846.009914	0.112804
1844.080861	0.112447
1842.151933	0.112135
1840.223006	0.111819
1838.294092	0.111468
1836.365172	0.111096
1834.436796	0.110696
1832.507831	0.110269
1830.578898	0.109809
1828.649875	0.109336
1826.720941	0.108828
1824.791945	0.108265
1822.863063	0.107704
1820.934144	0.107118
1819.004703	0.106509
1817.075748	0.105897
1815.146794	0.105301
1813.21769	0.104735
1811.288778	0.104212
1809.359906	0.103737
1807.430956	0.103289
1805.501877	0.102860
1803.572585	0.102450
1801.643712	0.102057
1799.714749	0.101705
1797.785775	0.101378
1795.856804	0.101072
1793.927784	0.100768
1791.998954	0.100490
1790.069973	0.100271
1788.141784	0.100047
1786.212735	0.099767
1784.283895	0.099470
1782.354802	0.099177
1780.425975	0.098852
1778.496923	0.098490
1776.568006	0.098099
1774.639049	0.097655
1772.709625	0.097127
1770.78066	0.096587
1768.851696	0.095999
1766.922778	0.095325
1764.993763	0.094594
1763.064791	0.093789
1761.135904	0.093000
1759.206933	0.092301
1757.277642	0.091662
1755.348604	0.091132
1753.419677	0.090726
1751.490751	0.090439
1749.56184	0.090385
1747.632775	0.090485
1745.703906	0.090741
1743.774972	0.091175
1741.846777	0.091773
1739.917816	0.092523
1737.988924	0.093466
1736.059873	0.094476
1734.13095	0.095561
1732.201988	0.096829
1730.273032	0.098124
1728.344095	0.099338
1726.414655	0.100494
1724.485653	0.101577
1722.556713	0.102582
1720.62785	0.103466
1718.698812	0.104171
1716.76988	0.104799
1714.840921	0.105415
1712.911949	0.105886
1710.982687	0.106167
1709.053764	0.106284
1707.124697	0.106269
1705.195851	0.106172
1703.266775	0.106041
1701.337949	0.105713
1699.408923	0.105400
1697.480003	0.105156
1695.551747	0.104842
1693.622819	0.104635
1691.693896	0.104415
1689.76488	0.104138
1687.835927	0.103890
1685.907024	0.103618
1683.978045	0.103413
1682.049033	0.103420
1680.119608	0.103430
1678.19069	0.103417
1676.261785	0.103399
1674.332739	0.103451
1672.403764	0.103539
1670.47482	0.103560
1668.545922	0.103569
1666.617001	0.103549
1664.688545	0.103364
1662.75968	0.103021
1660.830674	0.102606
1658.90168	0.102077
1656.972714	0.101432
1655.043791	0.100670
1653.114926	0.099897
1651.185864	0.099495
1649.256755	0.099295
1647.327753	0.099197
1645.398872	0.099478
1643.469857	0.100202
1641.540859	0.101246
1639.611895	0.102598
1637.683007	0.104187
1635.75405	0.105944
1633.82464	0.107916
1631.895755	0.109881
1629.966823	0.111739
1628.037807	0.113513
1626.108909	0.115189
1624.179933	0.116719
1622.251002	0.118164
1620.322027	0.119514
1618.393626	0.120670
1616.464689	0.121718
1614.535782	0.122801
1612.606844	0.123745
1610.677841	0.124551
1608.748865	0.125268
1606.819961	0.125909
1604.891014	0.126449
1602.96176	0.126957
1601.032884	0.127456
1599.103888	0.127999
1597.174917	0.128565
1595.245988	0.129077
1593.316966	0.129529
1591.388044	0.129988
1589.459064	0.130418
1587.529713	0.130823
1585.600741	0.131188
1583.671761	0.131540
1581.742841	0.131897
1579.813846	0.132274
1577.88492	0.132568
1575.955955	0.132906
1574.026968	0.133431
1572.098595	0.133912
1570.169616	0.134280
1568.240717	0.134710
1566.311717	0.135133
1564.382808	0.135485
1562.453883	0.135770
1560.524936	0.135899
1558.595985	0.136102
1556.666732	0.136518
1554.737729	0.136847
1552.808823	0.137111
1550.879863	0.137329
1548.950987	0.137506
1547.021997	0.137653
1545.09303	0.137748
1543.164106	0.137805
1541.23467	0.137832
1539.305646	0.137982
1537.376695	0.138374
1535.447738	0.138715
1533.518819	0.138954
1531.58979	0.139208
1529.660835	0.139424
1527.731925	0.139571
1525.803682	0.139687
1523.874751	0.139792
1521.945827	0.139821
1520.016813	0.139941
1518.087865	0.140087
1516.15898	0.140173
1514.229946	0.140276
1512.301034	0.140325
1510.371806	0.140366
1508.44283	0.140301
1506.513895	0.140208
1504.584929	0.140308
1502.656042	0.140413
1500.72705	0.140334
1498.798084	0.140153
1496.869141	0.139886
1494.939749	0.139664
1493.010732	0.139610
1491.081817	0.139754
1489.152803	0.140049
1487.223928	0.140349
1485.294883	0.140593
1483.365994	0.140830
1481.436994	0.141038
1479.508628	0.141242
1477.579752	0.141389
1475.650715	0.141380
1473.721823	0.141210
1471.792833	0.141249
1469.863917	0.141485
1467.934921	0.141647
1466.005953	0.141762
1464.076625	0.141931
1462.147687	0.142182
1460.21875	0.142362
1458.289812	0.142245
1456.360811	0.142034
1454.431871	0.141947
1452.502887	0.141877
1450.574004	0.141868
1448.645747	0.141822
1446.716812	0.141700
1444.78783	0.141558
1442.858906	0.141375
1440.929893	0.141143
1439.000999	0.140847
1437.072038	0.140496
1435.143051	0.140224
1433.213628	0.139989
1431.284715	0.139724
1429.355716	0.139486
1427.426775	0.139293
1425.497791	0.139118
1423.568885	0.138981
1421.639898	0.138859
1419.710952	0.138712
1417.781665	0.138660
1415.852642	0.138648
1413.923704	0.138591
1411.994791	0.138509
1410.065845	0.138405
1408.136848	0.138258
1406.207842	0.138067
1404.278947	0.137869
1402.350834	0.137681
1400.421829	0.137449
1398.492903	0.137189
1396.563997	0.136943
1394.635018	0.136686
1392.706083	0.136484
1390.777139	0.136327
1388.848188	0.136181
1386.918694	0.136097
1384.98972	0.136098
1383.060824	0.136094
1381.13182	0.136087
1379.202843	0.136113
1377.273917	0.136182
1375.344969	0.136257
1373.416003	0.136300
1371.486722	0.136315
1369.557734	0.136302
1367.628739	0.136288
1365.699837	0.136239
1363.770862	0.136116
1361.841933	0.135932
1359.912978	0.135713
1357.984039	0.135466
1356.055821	0.135164
1354.126781	0.134842
1352.197919	0.134542
1350.268965	0.134241
1348.339943	0.133942
1346.411005	0.133656
1344.482047	0.133382
1342.553111	0.133093
1340.623609	0.132773
1338.694699	0.132433
1336.765702	0.132067
1334.836822	0.131649
1332.907834	0.131180
1330.97892	0.130656
1329.049929	0.130086
1327.120974	0.129476
1325.191674	0.128829
1323.262704	0.128152
1321.333773	0.127419
1319.404816	0.126652
1317.47586	0.125868
1315.546911	0.125071
1313.617925	0.124270
1311.688927	0.123471
1309.760766	0.122662
1307.831816	0.121870
1305.902844	0.121073
1303.973892	0.120283
1302.044882	0.119528
1300.115926	0.118814
1298.186981	0.118142
1296.258054	0.117537
1294.328703	0.116992
1292.399742	0.116509
1290.470827	0.116093
1288.541866	0.115757
1286.612902	0.115536
1284.683945	0.115471
1282.754972	0.115523
1280.826073	0.115629
1278.897668	0.115835
1276.96875	0.116167
1275.039773	0.116562
1273.110877	0.116980
1271.181878	0.117440
1269.252949	0.117908
1267.32397	0.118355
1265.395049	0.118770
1263.465829	0.119133
1261.536849	0.119511
1259.607943	0.119911
1257.678963	0.120311
1255.750017	0.120693
1253.821051	0.121045
1251.89211	0.121367
1249.963189	0.121681
1248.033754	0.121972
1246.104801	0.122274
1244.175733	0.122566
1242.246889	0.122848
1240.317846	0.123119
1238.388958	0.123352
1236.459914	0.123550
1234.531063	0.123710
1232.602722	0.123820
1230.673746	0.123838
1228.744758	0.123730
1226.815774	0.123513
1224.886819	0.123170
1222.957939	0.122691
1221.028862	0.122077
1219.099916	0.121344
1217.170833	0.120490
1215.241791	0.119536
1213.312818	0.118470
1211.383942	0.117304
1209.454914	0.116077
1207.526027	0.114762
1205.597062	0.113357
1203.668019	0.111931
1201.738671	0.110494
1199.809739	0.109041
1197.88069	0.107570
1195.951827	0.106109
1194.022779	0.104649
1192.093848	0.103183
1190.16492	0.101734
1188.235899	0.100320
1186.307759	0.098942
1184.378769	0.097593
1182.449764	0.096247
1180.520942	0.094896
1178.591887	0.093558
1176.662938	0.092231
1174.733972	0.090878
1172.805021	0.089518
1170.875731	0.088120
1168.946779	0.086727
1167.017799	0.085336
1165.088849	0.083946
1163.159933	0.082551
1161.230962	0.081235
1159.301981	0.079979
1157.372994	0.078746
1155.443675	0.077537
1153.514816	0.076350
1151.585808	0.075166
1149.656818	0.073971
1147.727864	0.072776
1145.798992	0.071602
1143.869984	0.070439
1141.94098	0.069285
1140.012648	0.068112
1138.083785	0.066959
1136.15479	0.065806
1134.225814	0.064671
1132.296902	0.063536
1130.367959	0.062402
1128.439019	0.061276
1126.509989	0.060153
1124.580676	0.059024
1122.651709	0.057880
1120.722753	0.056696
1118.793856	0.055505
1116.864914	0.054252
1114.935874	0.052987
1113.00697	0.051726
1111.078026	0.050475
1109.148719	0.049253
1107.219665	0.048076
1105.290797	0.046897
1103.361772	0.045729
1101.432882	0.044546
1099.503917	0.043390
1097.574927	0.042296
1095.646055	0.041303
1093.71767	0.040366
1091.788672	0.039422
1089.859778	0.038442
1087.930811	0.037442
1086.001796	0.036402
1084.072888	0.035418
1082.143887	0.034467
1080.214959	0.033539
1078.285687	0.032647
1076.356655	0.031817
1074.427702	0.031078
1072.498726	0.030428
1070.569787	0.029833
1068.640911	0.029297
1066.711918	0.028883
1064.782949	0.028724
1062.854708	0.028761
1060.925808	0.029091
1058.996841	0.029819
1057.067848	0.030891
1055.138967	0.032294
1053.209913	0.034188
1051.281048	0.036607
1049.3521	0.039551
1047.42268	0.043063
1045.493784	0.047234
1043.564802	0.052095
1041.635895	0.057728
1039.706884	0.064116
1037.777918	0.071308
1035.849036	0.079277
1033.920074	0.087781
1031.990775	0.096412
1030.061776	0.104559
1028.132808	0.111617
1026.203838	0.117329
1024.274874	0.121704
1022.345978	0.124889
1020.416983	0.127103
1018.488033	0.128555
1016.559655	0.129391
1014.630721	0.129694
1012.701751	0.129604
1010.772796	0.129232
1008.843899	0.128618
1006.914897	0.127802
1004.985936	0.126863
1003.056977	0.125816
1001.12765	0.124640
999.1987425	0.123374
997.2697745	0.122050
995.3408097	0.120695
993.4117923	0.119357
991.4829631	0.118099
989.5539714	0.116997
987.625058	0.116103
985.6956828	0.115484
983.7667662	0.115223
981.8377686	0.115360
979.9088312	0.115979
977.9798067	0.117103
976.0509311	0.118794
974.1218681	0.121125
972.1930429	0.124164
970.2646863	0.128137
968.3357127	0.133426
966.4067355	0.140663
964.4778934	0.150507
962.5488602	0.163002
960.6198688	0.176909
958.690965	0.189883
956.7620112	0.199888
954.8326899	0.206152
952.9036881	0.208505
950.9747777	0.206928
949.0458246	0.201299
947.1168768	0.191962
945.1879818	0.180620
943.2590089	0.169663
941.330007	0.160311
939.40076	0.152253
937.4717587	0.144634
935.542786	0.136944
933.6138905	0.130329
931.6848598	0.129946
929.7559177	0.140845
927.8269402	0.158980
925.8980633	0.177483
923.9697622	0.195291
922.0407195	0.213367
920.1118414	0.230534
918.182839	0.244421
916.2539324	0.254053
914.3249205	0.259956
912.395939	0.263139
910.4670386	0.264469
908.5376922	0.264616
906.6087791	0.263915
904.6797728	0.262608
902.7508896	0.260733
900.821937	0.258441
898.8929684	0.255788
896.9639564	0.252904
895.0350348	0.249894
893.1066545	0.246791
891.1776708	0.243568
889.2487777	0.240342
887.319792	0.237117
885.3908474	0.233914
883.4619197	0.230644
881.5329859	0.227309
879.6040234	0.223805
877.6746257	0.219970
875.7457742	0.215681
873.8167538	0.210912
871.8878508	0.205581
869.958817	0.199641
868.0299366	0.193090
866.1008891	0.185918
864.1719578	0.178059
862.2426777	0.169501
860.3137031	0.160200
858.3847928	0.150473
856.4558572	0.140984
854.5268818	0.132237
852.5979256	0.124380
850.6689746	0.117348
848.7400157	0.110927
846.8116103	0.104863
844.8827396	0.098991
842.9536827	0.093158
841.0247853	0.087209
839.0958239	0.081412
837.1668599	0.077311
835.2379543	0.078508
833.308959	0.087100
831.3797295	0.097878
829.4507435	0.103407
827.5217858	0.102625
825.59285	0.098816
823.6638628	0.094614
821.7349553	0.090923
819.8059208	0.087854
817.8770252	0.085337
815.9476645	0.083241
814.0187045	0.081420
812.0897424	0.079867
810.1608429	0.078513
808.231874	0.077334
806.302902	0.076310
804.373928	0.075356
802.4450179	0.074523
800.5167496	0.073823
798.5877774	0.073287
796.6588129	0.072897
794.7298602	0.072570
792.8009236	0.072312
790.8719458	0.072075
788.9429955	0.071837
787.0140169	0.071700
785.0847095	0.071652
783.1557606	0.071597
781.2268073	0.071575
779.2978589	0.071671
777.3688645	0.071799
775.4399556	0.071931
773.5110222	0.072052
771.5820766	0.072123
769.6526573	0.072242
767.7237276	0.072367
765.7947073	0.072472
763.8657873	0.072602
761.9368068	0.072747
760.0078402	0.072915
758.0789612	0.073036
756.1499566	0.073143
754.2216994	0.073217
752.2927249	0.073280
750.3637951	0.073437
748.434817	0.073606
746.5058673	0.073737
744.5769113	0.073914
742.6479708	0.074079
740.7189581	0.074272
738.7897339	0.074477
736.8607595	0.074656
734.9317855	0.074833
733.0028907	0.074972
731.0738861	0.075019
729.1449594	0.075042
727.215978	0.074969
725.2870759	0.074933
723.3576526	0.074889
721.4287348	0.074778
719.499775	0.074691
717.5708047	0.074699
715.6418556	0.074741
713.7129087	0.074610
711.7838956	0.074386
709.8550022	0.074023
707.9267621	0.073428
705.9978043	0.072753
704.0688703	0.071927
702.1398977	0.071035
700.2109245	0.070088
698.2819889	0.069173
696.353032	0.068393
694.424094	0.067624
692.4947831	0.066889
690.5657667	0.066183
688.6368447	0.065464
686.7078696	0.064782
684.7789325	0.064095
682.849937	0.063354
680.9210219	0.062483
678.9920472	0.061547
677.0636562	0.060680
675.1347012	0.059870
673.2057384	0.058979
671.2768168	0.058077
669.3478062	0.057267
667.4188923	0.056378
665.4899031	0.055489
663.5609801	0.054419
661.6316498	0.053304
659.7027129	0.051990
657.7737411	0.050713
655.8447904	0.049644
653.9158311	0.048362
651.9868779	0.047053
650.0579039	0.045865
648.1289683	0.044720
646.1997124	0.043337
644.2707834	0.041997
642.3417829	0.040754
640.4128562	0.039537
638.4838613	0.038477
636.5549443	0.037472
634.625967	0.036248
632.6970363	0.035137
630.7686951	0.034509
628.8396952	0.034415
626.9107456	0.034595
624.9818365	0.034832
623.052843	0.035598
621.1238764	0.036698
619.1949314	0.038019
617.2659661	0.040214
615.3367138	0.043376
613.4077438	0.047990
611.4788273	0.053854
609.5498913	0.059508
607.6209029	0.065514
605.6919783	0.071317
603.7630134	0.076180
601.8340169	0.080308
599.9047471	0.083162
597.9757921	0.085494
596.046803	0.087185
594.1179001	0.087871
592.1889215	0.088039
590.2599204	0.087912
588.331019	0.087282
586.4020633	0.086096
584.4737244	0.084808
582.5447571	0.083117
580.6158046	0.081405
578.6868253	0.079830
576.7578469	0.078196
574.8288979	0.076397
572.8999422	0.074642
570.970979	0.072878
569.0417178	0.070783
567.112714	0.068348
565.1838071	0.065700
563.2548107	0.062774
561.3258607	0.060045
559.3969343	0.057595
557.4679494	0.055127
555.5390128	0.052930
553.6096484	0.051763
551.6807035	0.051466
549.7517953	0.052262
547.8227934	0.054320
545.8938709	0.057603
543.9649025	0.062108
542.0359445	0.067788
540.106966	0.074980
538.1786635	0.083137
536.2497023	0.091798
534.3207295	0.100741
532.3918091	0.109219
530.4628644	0.117058
528.5338793	0.124323
526.6048956	0.130341
524.6759562	0.135012
522.7466678	0.138612
520.8177359	0.141257
518.8887976	0.143147
516.9598234	0.144348
515.0308934	0.144838
513.1019295	0.144432
511.1729892	0.143130
509.2440267	0.141480
507.3156438	0.139300
505.3867404	0.137044
503.4577985	0.134574
501.5288103	0.131991
499.5998705	0.129172
497.670925	0.125941
495.7419485	0.122598
493.8129679	0.119522
491.8836976	0.116791
489.9547277	0.114276
488.0257275	0.112296
486.0967814	0.111262
484.1678563	0.111258
482.2389002	0.111760
480.3099575	0.112210
478.3809827	0.112193
476.4516852	0.111261
474.5227096	0.109190
472.5937899	0.106064
470.6648263	0.101879
468.7358574	0.097095
466.8069453	0.091791
464.8779372	0.086310
462.9490102	0.081303
